"type","question","options","answer"
"多选题","根据《福建省政府采购评审专家管理办法》，下 列关于评审专家解聘的说法，正确的有（）","A. 不符合本办法规定条件的，予以解聘且一年内不再接收重新入库申请
B. 提供虚假申请材料的，予以解聘且不再接收重新入库申请
C. 连续5次被抽取应答同意后不参与评审的，予以解聘
D. 未按照采购文件规定的评审程序、评审方法和评审标准进行独立评审","ABCD"
"多选题","根据《福建省政府采购评审专家管理办法》，采 购人委托采购代理机构开展某货物采购项目，在 评审专家抽取和使用过程中，下列做法错误的有 （）","A. 评审活动前一日抽取评审专家
B. 因专家数量不足，直接指定3名符合条件但未入库的人员作为评审
专家
C. 评审专家王某迟到后，允许其参与本次评审并领取劳务报酬
D. 评审结束后，随中标结果一并公告评审专家名单","ABC"
"多选题","根据《福建省政府采购评审专家管理办法》，某 高校设备采购项目属于技术复杂、专业性强的科 研仪器设备采购，采购人拟自行选定评审专家。 下列做法符合规定的有（）","A. 经主管预算单位同意后自行选定
B. 优先选择本单位以外的评审专家
C. 选定3名本单位在职科研人员作为评审专家
D. 选定曾参与该项目前期咨询论证的专家","AB"
"多选题","根据《福建省政府采购评审专家管理办法》，评 审专家张某在评审过程中，发现采购文件存在歧 义导致评审无法进行，同时收到供应商私下发送 的咨询信息。下列张某的做法符合规定的有（）","A. 立即停止评审并向采购人书面说明情况
B. 不予回复供应商的私下咨询信息
C. 将采购文件歧义问题告知供应商寻求解释
D. 继续评审并在评审报告中注明歧义问题","AB"
"多选题","根据《福建省政府采购评审专家管理办法》，评 审专家在评审过程中发生的不良行为包括（ ）","A. 接受供应商的送礼和宴请
B. 向采购人暗示索取超出标准的劳务报酬
C. 与供应商私下接触
D. 在评审过程中获悉的商业秘密","ABC"
"判断题","根据《福建省政府采购评审专家管理办法》，评 审专家需具有良好的职业道德，承诺在政府采购 评审中做到客观公正、廉洁自律、遵纪守法，无 行贿、受贿、欺诈等不良信用记录。","A. 正确
B. 错误","A"
"判断题","根据《福建省政府采购评审专家管理办法》，评 审专家需具有中级专业技术职称（或同等专业水 平）且从事相关领域工作满８年，或者具有高级 专业技术职称（或同等专业水平）。","A. 正确
B. 错误","A"
"判断题","根据《福建省政府采购评审专家管理办法》，评 审专家应熟悉政府采购相关政策法规，参加财政 部门组织的普法测试成绩合格，省级政府采购咨 询专家、省部级及以上行政部门认定的领军人物 等高层次人才经省财政厅审核后可免于测试。","A. 正确
B. 错误","A"
"判断题","根据《福建省政府采购评审专家管理办法》，评 审专家应当承诺以独立身份参加评审工作，依法 履行评审专家工作职责并承担相应法律责任的中国公民。","A. 正确
B. 错误","A"
"判断题","根据《福建省政府采购评审专家管理办法》，评 审专家应当熟悉计算机操作，能够使用计算机完 成评审工作。","A. 正确
B. 错误","A"
"判断题","根据《福建省政府采购评审专家管理办法》，福 建省政府采购评审专家入库时的年龄限制为不满 60周岁。","A. 正确
B. 错误","B"
"判断题","根据《福建省政府采购评审专家管理办法》，评 审专家入库后应保持专业稳定，原则上一年内不 得申请变更评审品目。","A. 正确
B. 错误","B"
"判断题","根据《福建省政府采购评审专家管理办法》，与 供应商存在利害关系的评审专家，应当主动申请 回避评审工作。","A. 正确
B. 错误","A"
"判断题","根据《福建省政府采购评审专家管理办法》，评 审专家在评审过程中，应当独立、客观、公正、 审慎地出具评审意见。","A. 正确
B. 错误","A"
"判断题","根据《福建省政府采购评审专家管理办法》，评 审专家的劳务报酬，由采购人和评审专家协商确 定金额。","A. 正确
B. 错误","B"
"判断题","根据《福建省政府采购评审专家管理办法》，申 请人的主评审区域原则上为本人工作所在地，退 休的为退休前工作所在地，可以另外选择2-3个 与本人经常居住地或自身学习生活密切、便于参 加评审的其他区域作为副评审区域。","A. 正确
B. 错误","A"
"判断题","根据《福建省政府采购评审专家管理办法》，福 建省政府采购所有项目的评审专家均须随机抽取。","A. 正确
B. 错误","B"
"判断题","根据《福建省政府采购评审专家管理办法》，采 购人或者采购代理机构应当在评审活动当日抽取 评审专家。跨省远程异地评审项目等特殊情况， 由采购人结合项目实际按有关规定执行。","A. 正确
B. 错误","A"
"判断题","根据《福建省政府采购评审专家管理办法》，采 购人和采购代理机构应综合考虑各评审专家到评 审现场的距离、路况等因素，自拟组成的评审委 员会第一名位评审专家应答参加评审后开始计 算，合理设置评审专家到达评审现场的时间。","A. 正确
B. 错误","B"
"判断题","根据《福建省政府采购评审专家管理办法》，专 家张三收到政府采购系统发出的评审邀请后确认 参加评审，因堵车会迟到5分钟左右到达评审现 场，电话让代理机构工作人员在政府采购系统内代签。","A. 正确
B. 错误","B"
"判断题","根据《福建省政府采购评审专家管理办法》，某 项目评审过程中，评审专家对需要共同认定的事 项存在争议，按照评审组长意见做出评审结论。","A. 正确
B. 错误","B"
"判断题","某评审专家退休前单位为某大学二级学院高级教 授，退休后因调整回避单位信息，在自变更之日起七个工作日内申请了评审专家信息变更，变更后的申请表、相关证明材料均加盖了二级学院章提交审批。","A. 正确
B. 错误","B"
"判断题","某医院采购一批科研仪器设备（政府采购项目），采购人考虑该设备技术复杂、专业性强，通过随机方式难以确定合适的评审专家，经单位党委会同意，采购人自行选定相应专业领域、本单位以外的评审专家。","A. 正确
B. 错误","B"
"判断题","某项目竞争性磋商评审过程中，磋商小组3人。 评审专家对需要共同认定的事项存在争议，其中 采购人代表意见给分，一名评审专家意见不给 分，组长建议咨询现场监督人员，根据监督人员 意见做出评审结论。","A. 正确
B. 错误","B"
"判断题","某物业项目评审，评标委员会成员张三（评审专 家，某高校） 因近期自己单位拟组织同类物业 项目采购，在本项目评审结束后，其记录并带走 了中标人相关人员资质、业绩资料作为参考。","A. 正确
B. 错误","B"
"单选题","福建省某设区市未依法独立设置集中采购机构，其集中采 购项目的合法处理方式不包括以下哪项？","A. 委托省集中采购机构代理采购
B. 委托其他市集中采购机构代理采购
C. 直接自行组织采购
D. 择优委托集中采购机构W外的采购代理机构代理采购","C"
"单选题","福建省某省级预算主管部口确定部口集中采购项目后，需 向省财政厅提交备案材料，以下哪项不属于备案材料应包 含的肉容？","A. 采购品目
B. 评审专家费用
C. 资金预算
D. 实施频率","B"
"单选题","福建省某省级预算单位拟将本系统有特殊要求的某项目确 定为部口集中采购项目，根据规定，该单位应向（）提 交备案材料。","A. 省级财政部门
B. 市级财政部门
C. 上级主管部门
D. 国务院财政部门","A"
"单选题","福建省级某单位拟采购一批空调机，属于小额零星采购， 框架协议采购无法满足需求，当年度同品目预算金额累计 3.5万元，该单位应采取的采购方式是？","A. 自行采购
B. 委托集中采购机构采购
C. 公开招标
D. 网上超市采购","B"
"单选题","福建省某市级单位制定的分散采购限额标准，应在以下哪 个媒体发布？","A. 当地政府官网
B. 中国政府采购网
C. 省级党报
D. 地方电视台","B"
"单选题","福建省福州市级工程项目采购预算金额100万元，该项目 属于以下哪种采购类型？","A. 集中采购
B. 分散采购
C. 公开招标采购
D. 框架协议采购","B"
